,date,county,state,temp_max(C),precip_sum(mm),wind_max(km/h),min_humidity(%),max_humidity(%),mean_humidity(%)
122,2020-05-02,baltimore,maryland,15.3,0.0,26.0,42,77,61.0
123,2020-05-03,baltimore,maryland,18.8,5.5,20.9,62,93,74.0
124,2020-05-04,baltimore,maryland,17.1,7.8,30.0,41,93,65.0
125,2020-05-05,baltimore,maryland,11.4,2.7,19.9,50,80,62.0
126,2020-05-06,baltimore,maryland,10.2,8.1,16.8,76,92,85.0
127,2020-05-07,baltimore,maryland,12.1,1.0,19.1,32,92,61.0
128,2020-05-08,baltimore,maryland,12.0,6.9,37.6,52,91,71.0
129,2020-05-09,baltimore,maryland,5.8,0.1,35.2,36,84,48.0
130,2020-05-10,baltimore,maryland,10.0,0.0,21.9,41,67,52.0
131,2020-05-11,baltimore,maryland,11.3,0.8,30.6,49,86,62.0
132,2020-05-12,baltimore,maryland,9.8,0.0,24.9,36,72,54.0
133,2020-05-13,baltimore,maryland,12.0,0.0,14.1,35,81,59.0
134,2020-05-14,baltimore,maryland,14.0,0.0,16.6,63,90,78.0
135,2020-05-15,baltimore,maryland,21.0,0.0,23.8,55,89,73.0
136,2020-05-16,baltimore,maryland,20.7,0.0,21.1,44,85,66.0
137,2020-05-17,baltimore,maryland,16.4,0.4,21.3,67,86,77.0
138,2020-05-18,baltimore,maryland,15.8,0.0,21.3,58,82,75.0
139,2020-05-19,baltimore,maryland,15.2,0.0,31.0,40,74,55.0
140,2020-05-20,baltimore,maryland,12.5,0.3,26.8,48,73,56.0
141,2020-05-21,baltimore,maryland,14.1,0.0,17.3,66,90,78.0
142,2020-05-22,baltimore,maryland,16.7,12.9,15.3,87,99,95.0
143,2020-05-23,baltimore,maryland,20.5,5.7,19.1,54,100,82.0
144,2020-05-24,baltimore,maryland,16.9,0.0,20.0,73,94,82.0
145,2020-05-25,baltimore,maryland,18.6,0.0,9.2,66,93,80.0
146,2020-05-26,baltimore,maryland,19.5,0.0,10.0,68,99,83.0
147,2020-05-27,baltimore,maryland,20.0,0.0,12.6,71,100,88.0
148,2020-05-28,baltimore,maryland,21.8,3.3,25.3,87,98,94.0
149,2020-05-29,baltimore,maryland,23.2,4.1,24.9,71,99,91.0
150,2020-05-30,baltimore,maryland,22.5,0.0,18.0,34,96,66.0
151,2020-05-31,baltimore,maryland,18.2,0.0,24.3,35,64,49.0
152,2020-06-01,baltimore,maryland,16.7,0.0,22.3,31,81,52.0
153,2020-06-02,baltimore,maryland,17.7,0.0,17.3,46,79,64.0
154,2020-06-03,baltimore,maryland,25.3,0.1,22.9,48,75,62.0
155,2020-06-04,baltimore,maryland,25.6,1.3,14.6,54,92,72.0
156,2020-06-05,baltimore,maryland,23.9,9.8,18.6,71,99,87.0
157,2020-06-06,baltimore,maryland,25.1,2.7,16.8,48,100,74.0
158,2020-06-07,baltimore,maryland,22.0,0.0,18.7,38,74,56.0
159,2020-06-08,baltimore,maryland,21.2,0.0,16.1,36,73,54.0
160,2020-06-09,baltimore,maryland,23.8,0.0,16.9,50,90,71.0
161,2020-06-10,baltimore,maryland,26.9,0.6,27.7,58,88,76.0
162,2020-06-11,baltimore,maryland,25.9,4.3,28.4,55,93,76.0
163,2020-06-12,baltimore,maryland,24.8,0.0,16.4,32,69,51.0
164,2020-06-13,baltimore,maryland,21.2,0.0,21.1,37,61,46.0
165,2020-06-14,baltimore,maryland,20.1,0.2,19.2,40,66,49.0
166,2020-06-15,baltimore,maryland,20.5,0.0,18.7,40,76,58.0
167,2020-06-16,baltimore,maryland,20.5,0.0,23.1,40,68,55.0
168,2020-06-17,baltimore,maryland,20.2,4.2,25.0,63,90,75.0
169,2020-06-18,baltimore,maryland,22.4,2.4,21.8,59,97,80.0
170,2020-06-19,baltimore,maryland,22.8,7.1,16.6,61,95,82.0
171,2020-06-20,baltimore,maryland,22.1,4.9,13.2,71,98,89.0
172,2020-06-21,baltimore,maryland,23.4,1.6,11.5,63,98,85.0
173,2020-06-22,baltimore,maryland,24.8,6.3,17.7,60,97,85.0
174,2020-06-23,baltimore,maryland,25.0,2.0,15.4,65,97,84.0
175,2020-06-24,baltimore,maryland,24.5,1.1,18.7,40,95,66.0
176,2020-06-25,baltimore,maryland,23.4,0.8,15.5,45,91,67.0
177,2020-06-26,baltimore,maryland,24.8,0.0,15.8,37,94,62.0
178,2020-06-27,baltimore,maryland,26.0,1.8,21.1,45,82,67.0
179,2020-06-28,baltimore,maryland,26.4,0.4,14.4,58,88,73.0
180,2020-06-29,baltimore,maryland,27.0,0.0,17.7,37,80,57.0
181,2020-06-30,baltimore,maryland,26.6,0.1,14.1,38,75,54.0
182,2020-07-01,baltimore,maryland,25.3,1.0,9.7,50,91,70.0
183,2020-07-02,baltimore,maryland,26.5,0.0,12.0,39,96,63.0
184,2020-07-03,baltimore,maryland,29.3,0.0,14.3,32,67,52.0
185,2020-07-04,baltimore,maryland,27.7,1.0,13.0,52,83,67.0
186,2020-07-05,baltimore,maryland,27.8,5.1,13.7,45,94,75.0
187,2020-07-06,baltimore,maryland,27.3,21.8,24.7,53,96,80.0
188,2020-07-07,baltimore,maryland,25.9,2.9,17.5,70,97,84.0
189,2020-07-08,baltimore,maryland,27.1,1.2,14.8,57,97,79.0
190,2020-07-09,baltimore,maryland,27.1,0.0,13.6,53,94,75.0
191,2020-07-10,baltimore,maryland,25.9,3.0,22.8,67,96,84.0
192,2020-07-11,baltimore,maryland,27.7,0.0,17.3,45,93,66.0
193,2020-07-12,baltimore,maryland,26.7,0.0,17.5,40,78,60.0
194,2020-07-13,baltimore,maryland,25.7,0.0,11.9,40,98,68.0
195,2020-07-14,baltimore,maryland,26.6,0.0,13.2,32,76,52.0
196,2020-07-15,baltimore,maryland,26.4,0.0,20.2,41,86,64.0
197,2020-07-16,baltimore,maryland,25.4,0.1,22.7,55,90,75.0
198,2020-07-17,baltimore,maryland,28.4,0.0,21.3,42,87,69.0
199,2020-07-18,baltimore,maryland,29.7,0.0,11.7,28,93,54.0
200,2020-07-19,baltimore,maryland,30.4,0.0,16.2,37,88,62.0
201,2020-07-20,baltimore,maryland,31.5,0.0,15.8,38,73,54.0
202,2020-07-21,baltimore,maryland,30.2,1.0,18.5,35,76,55.0
203,2020-07-22,baltimore,maryland,27.6,13.0,19.1,53,96,82.0
204,2020-07-23,baltimore,maryland,27.1,12.2,15.3,58,96,82.0
205,2020-07-24,baltimore,maryland,25.6,13.1,9.6,76,95,88.0
206,2020-07-25,baltimore,maryland,26.7,1.1,8.8,65,98,83.0
207,2020-07-26,baltimore,maryland,29.1,0.0,12.4,40,94,68.0
208,2020-07-27,baltimore,maryland,29.3,0.0,17.4,42,78,58.0
209,2020-07-28,baltimore,maryland,28.9,0.0,16.1,51,80,65.0
210,2020-07-29,baltimore,maryland,28.4,0.0,13.6,33,80,57.0
211,2020-07-30,baltimore,maryland,29.0,0.3,20.4,42,91,68.0
212,2020-07-31,baltimore,maryland,24.4,17.9,11.9,75,95,87.0
213,2020-08-01,baltimore,maryland,26.0,0.4,15.5,61,98,79.0
214,2020-08-02,baltimore,maryland,28.4,3.6,24.4,56,96,76.0
215,2020-08-03,baltimore,maryland,26.2,7.0,14.7,52,94,69.0
216,2020-08-04,baltimore,maryland,24.7,69.8,43.0,68,98,86.0
217,2020-08-05,baltimore,maryland,25.3,0.0,11.7,51,88,71.0
218,2020-08-06,baltimore,maryland,24.1,13.0,14.5,74,94,87.0
219,2020-08-07,baltimore,maryland,23.6,18.4,16.3,77,97,91.0
220,2020-08-08,baltimore,maryland,24.5,1.3,10.3,68,97,84.0
221,2020-08-09,baltimore,maryland,25.7,0.5,13.7,65,98,84.0
222,2020-08-10,baltimore,maryland,27.2,0.0,14.4,52,97,79.0
223,2020-08-11,baltimore,maryland,27.3,0.6,14.8,64,96,82.0
224,2020-08-12,baltimore,maryland,26.6,15.8,10.7,76,96,89.0
225,2020-08-13,baltimore,maryland,24.4,26.4,13.9,88,97,94.0
226,2020-08-14,baltimore,maryland,24.5,15.6,16.8,73,98,90.0
227,2020-08-15,baltimore,maryland,23.5,3.8,14.3,58,91,81.0
228,2020-08-16,baltimore,maryland,21.2,25.5,25.1,83,96,91.0
229,2020-08-17,baltimore,maryland,22.5,1.3,15.3,63,98,85.0
230,2020-08-18,baltimore,maryland,23.9,0.0,16.1,48,93,71.0
231,2020-08-19,baltimore,maryland,22.9,0.3,12.6,58,91,77.0
232,2020-08-20,baltimore,maryland,22.2,0.0,15.2,56,96,75.0
233,2020-08-21,baltimore,maryland,23.3,1.0,14.8,64,97,84.0
234,2020-08-22,baltimore,maryland,24.3,4.1,15.7,73,97,89.0
235,2020-08-23,baltimore,maryland,24.4,19.1,12.2,74,99,91.0
236,2020-08-24,baltimore,maryland,25.6,2.1,13.6,67,98,87.0
237,2020-08-25,baltimore,maryland,27.3,0.0,19.8,52,92,72.0
238,2020-08-26,baltimore,maryland,25.0,0.0,17.1,48,79,66.0
239,2020-08-27,baltimore,maryland,27.4,0.2,22.4,54,86,70.0
240,2020-08-28,baltimore,maryland,26.6,3.6,18.4,67,91,80.0
241,2020-08-29,baltimore,maryland,25.4,11.8,19.1,63,96,88.0
242,2020-08-30,baltimore,maryland,22.9,0.0,19.4,47,79,63.0
243,2020-08-31,baltimore,maryland,21.5,10.3,12.9,69,92,83.0
244,2020-09-01,baltimore,maryland,22.4,2.1,14.6,77,93,87.0
245,2020-09-02,baltimore,maryland,25.1,3.7,18.3,76,96,89.0
246,2020-09-03,baltimore,maryland,25.8,3.2,16.0,71,96,87.0
247,2020-09-04,baltimore,maryland,25.5,0.4,16.1,60,95,81.0
248,2020-09-05,baltimore,maryland,21.9,0.0,19.1,42,73,57.0
249,2020-09-06,baltimore,maryland,21.9,0.0,13.3,47,89,69.0
250,2020-09-07,baltimore,maryland,22.1,0.0,14.1,55,91,74.0
251,2020-09-08,baltimore,maryland,23.4,0.0,11.9,62,91,79.0
252,2020-09-09,baltimore,maryland,23.3,2.1,15.6,65,97,88.0
253,2020-09-10,baltimore,maryland,23.4,39.4,13.3,95,99,98.0
254,2020-09-11,baltimore,maryland,23.8,1.1,16.6,72,99,86.0
255,2020-09-12,baltimore,maryland,20.8,0.8,19.5,62,91,76.0
256,2020-09-13,baltimore,maryland,21.1,0.0,12.4,66,93,82.0
257,2020-09-14,baltimore,maryland,21.9,0.0,20.2,50,92,69.0
258,2020-09-15,baltimore,maryland,16.3,0.0,20.4,46,74,59.0
259,2020-09-16,baltimore,maryland,17.5,0.0,12.4,60,89,75.0
260,2020-09-17,baltimore,maryland,20.1,2.5,12.5,75,96,88.0
261,2020-09-18,baltimore,maryland,19.6,3.2,29.2,40,96,72.0
262,2020-09-19,baltimore,maryland,13.7,0.0,28.1,36,69,49.0
263,2020-09-20,baltimore,maryland,13.2,0.0,15.7,42,77,59.0
264,2020-09-21,baltimore,maryland,13.7,0.0,17.8,38,71,55.0
265,2020-09-22,baltimore,maryland,14.5,0.0,16.5,36,88,61.0
266,2020-09-23,baltimore,maryland,18.7,0.0,17.8,45,74,59.0
267,2020-09-24,baltimore,maryland,19.0,0.0,11.2,61,90,75.0
268,2020-09-25,baltimore,maryland,18.1,0.9,14.8,65,97,84.0
269,2020-09-26,baltimore,maryland,18.7,6.8,10.6,86,98,93.0
270,2020-09-27,baltimore,maryland,20.7,0.3,8.9,79,100,93.0
271,2020-09-28,baltimore,maryland,21.8,0.0,22.3,68,97,87.0
272,2020-09-29,baltimore,maryland,21.3,12.1,26.1,74,96,90.0
273,2020-09-30,baltimore,maryland,17.0,16.2,22.7,48,94,72.0
274,2020-10-01,baltimore,maryland,18.0,1.2,19.3,52,82,68.0
275,2020-10-02,baltimore,maryland,16.0,5.3,15.8,41,94,68.0
276,2020-10-03,baltimore,maryland,13.8,0.0,14.8,42,80,62.0
277,2020-10-04,baltimore,maryland,14.9,0.0,8.9,47,87,64.0
278,2020-10-05,baltimore,maryland,15.2,1.4,14.7,50,91,73.0
279,2020-10-06,baltimore,maryland,15.9,0.0,14.6,56,92,75.0
280,2020-10-07,baltimore,maryland,18.8,0.0,23.7,49,85,66.0
281,2020-10-08,baltimore,maryland,16.0,0.0,20.4,41,72,59.0
282,2020-10-09,baltimore,maryland,14.9,0.0,15.8,43,85,65.0
283,2020-10-10,baltimore,maryland,17.8,0.0,19.3,69,92,79.0
284,2020-10-11,baltimore,maryland,18.5,13.3,19.6,83,97,93.0
285,2020-10-12,baltimore,maryland,15.4,28.1,30.1,92,99,96.0
286,2020-10-13,baltimore,maryland,16.0,0.8,18.1,65,96,84.0
287,2020-10-14,baltimore,maryland,15.1,0.0,18.2,48,82,66.0
288,2020-10-15,baltimore,maryland,17.8,0.0,25.7,67,81,76.0
289,2020-10-16,baltimore,maryland,14.7,7.7,20.9,62,90,74.0
290,2020-10-17,baltimore,maryland,11.4,0.0,18.2,36,81,62.0
291,2020-10-18,baltimore,maryland,12.9,0.0,13.6,55,88,70.0
292,2020-10-19,baltimore,maryland,15.2,0.0,13.2,69,95,85.0
293,2020-10-20,baltimore,maryland,17.0,0.0,10.3,71,98,89.0
294,2020-10-21,baltimore,maryland,18.6,0.0,14.1,81,100,94.0
295,2020-10-22,baltimore,maryland,19.2,0.0,9.7,78,100,93.0
296,2020-10-23,baltimore,maryland,18.2,0.0,14.1,75,100,90.0
297,2020-10-24,baltimore,maryland,18.0,0.0,19.9,60,96,80.0
298,2020-10-25,baltimore,maryland,9.8,18.8,20.0,52,92,77.0
299,2020-10-26,baltimore,maryland,13.7,0.0,13.5,84,96,89.0
300,2020-10-27,baltimore,maryland,14.8,1.4,10.4,68,97,84.0
301,2020-10-28,baltimore,maryland,17.2,0.6,19.6,71,97,88.0
302,2020-10-29,baltimore,maryland,13.9,51.6,25.6,84,99,94.0
303,2020-10-30,baltimore,maryland,9.4,8.3,23.9,62,95,81.0
304,2020-10-31,baltimore,maryland,7.6,0.0,16.5,55,82,66.0
305,2020-11-01,baltimore,maryland,10.5,12.4,36.7,49,94,77.0
306,2020-11-02,baltimore,maryland,5.8,0.0,40.1,35,60,46.0
307,2020-11-03,baltimore,maryland,8.8,0.0,27.8,37,80,49.0
308,2020-11-04,baltimore,maryland,11.1,0.0,15.7,53,84,70.0
309,2020-11-05,baltimore,maryland,12.4,0.0,15.2,56,91,79.0
310,2020-11-06,baltimore,maryland,13.6,0.0,12.0,57,95,82.0
311,2020-11-07,baltimore,maryland,13.4,0.0,9.6,55,93,80.0
312,2020-11-08,baltimore,maryland,14.2,0.0,8.7,64,98,85.0
313,2020-11-09,baltimore,maryland,15.1,0.0,12.3,74,99,91.0
314,2020-11-10,baltimore,maryland,16.2,0.0,15.9,76,97,91.0
315,2020-11-11,baltimore,maryland,18.5,50.0,20.9,93,100,97.0
316,2020-11-12,baltimore,maryland,14.7,23.7,22.7,59,100,84.0
317,2020-11-13,baltimore,maryland,11.7,1.2,15.3,53,78,67.0
318,2020-11-14,baltimore,maryland,8.5,0.0,13.9,42,83,66.0
319,2020-11-15,baltimore,maryland,12.0,8.9,37.9,55,94,79.0
320,2020-11-16,baltimore,maryland,10.4,0.0,33.0,38,56,47.0
321,2020-11-17,baltimore,maryland,6.4,0.3,33.9,43,71,55.0
322,2020-11-18,baltimore,maryland,2.9,0.0,26.2,42,73,54.0
323,2020-11-19,baltimore,maryland,4.3,0.0,22.6,51,83,66.0
324,2020-11-20,baltimore,maryland,8.9,0.0,20.9,56,84,68.0
325,2020-11-21,baltimore,maryland,12.0,0.0,11.7,58,87,73.0
326,2020-11-22,baltimore,maryland,10.8,0.3,16.5,59,96,73.0
327,2020-11-23,baltimore,maryland,9.9,6.9,29.8,43,96,70.0
328,2020-11-24,baltimore,maryland,5.8,0.0,17.9,46,73,63.0
329,2020-11-25,baltimore,maryland,9.1,0.1,20.7,62,84,72.0
330,2020-11-26,baltimore,maryland,14.5,5.0,24.7,71,98,87.0
331,2020-11-27,baltimore,maryland,11.8,0.0,8.0,66,91,82.0
332,2020-11-28,baltimore,maryland,9.8,0.0,16.3,48,95,71.0
333,2020-11-29,baltimore,maryland,6.8,0.0,13.5,50,87,71.0
334,2020-11-30,baltimore,maryland,12.2,28.8,32.6,82,100,93.0
335,2020-12-01,baltimore,maryland,6.2,0.4,29.0,50,87,66.0
336,2020-12-02,baltimore,maryland,4.3,0.0,27.9,47,63,54.0
337,2020-12-03,baltimore,maryland,4.8,0.0,16.9,44,75,60.0
338,2020-12-04,baltimore,maryland,6.4,8.4,17.7,63,93,81.0
339,2020-12-05,baltimore,maryland,7.1,21.3,28.8,46,95,72.0
340,2020-12-06,baltimore,maryland,3.4,0.0,22.3,45,65,57.0
341,2020-12-07,baltimore,maryland,1.4,0.0,20.1,47,75,60.0
342,2020-12-08,baltimore,maryland,2.5,0.0,23.5,44,66,56.0
343,2020-12-09,baltimore,maryland,2.2,0.2,19.5,55,78,66.0
344,2020-12-10,baltimore,maryland,4.1,0.0,11.8,58,90,79.0
345,2020-12-11,baltimore,maryland,6.3,0.0,17.0,67,92,85.0
346,2020-12-12,baltimore,maryland,9.3,0.0,21.5,77,100,91.0
347,2020-12-13,baltimore,maryland,11.3,0.2,20.5,57,94,77.0
348,2020-12-14,baltimore,maryland,4.5,23.4,24.9,58,96,84.0
349,2020-12-15,baltimore,maryland,1.7,0.0,22.0,42,73,57.0
350,2020-12-16,baltimore,maryland,0.7,26.2,37.0,59,95,77.0
351,2020-12-17,baltimore,maryland,0.0,11.3,35.8,59,97,77.0
352,2020-12-18,baltimore,maryland,-0.2,0.0,18.3,59,78,70.0
353,2020-12-19,baltimore,maryland,-1.1,0.0,11.6,57,86,71.0
354,2020-12-20,baltimore,maryland,2.2,0.8,20.5,78,97,88.0
355,2020-12-21,baltimore,maryland,4.2,0.1,14.8,66,99,89.0
356,2020-12-22,baltimore,maryland,5.0,0.8,33.4,55,92,76.0
357,2020-12-23,baltimore,maryland,3.2,0.0,21.1,61,91,79.0
358,2020-12-24,baltimore,maryland,10.7,26.0,35.8,80,98,88.0
359,2020-12-25,baltimore,maryland,3.7,13.8,34.1,42,100,70.0
360,2020-12-26,baltimore,maryland,-2.6,0.0,26.6,41,54,45.0
361,2020-12-27,baltimore,maryland,-0.6,0.0,15.6,51,85,62.0
362,2020-12-28,baltimore,maryland,4.8,0.0,21.7,58,90,76.0
363,2020-12-29,baltimore,maryland,1.9,0.0,22.5,38,73,57.0
364,2020-12-30,baltimore,maryland,1.9,0.0,27.2,54,74,63.0
365,2020-12-31,baltimore,maryland,6.3,2.6,27.9,73,93,87.0
366,2020-01-01,essex,new jersey,1.7,0.0,22.7,42,78,58.0
367,2020-01-02,essex,new jersey,1.9,0.0,13.7,52,82,71.0
368,2020-01-03,essex,new jersey,5.9,3.8,10.6,72,98,90.0
369,2020-01-04,essex,new jersey,7.5,5.0,20.2,88,100,96.0
370,2020-01-05,essex,new jersey,2.4,0.4,30.7,42,88,62.0
371,2020-01-06,essex,new jersey,2.5,0.7,22.5,49,83,66.0
372,2020-01-07,essex,new jersey,2.0,0.9,16.6,46,85,65.0
373,2020-01-08,essex,new jersey,0.7,0.2,29.9,37,93,66.0
374,2020-01-09,essex,new jersey,-2.0,0.0,20.7,35,63,44.0
375,2020-01-10,essex,new jersey,3.7,0.0,15.5,67,94,82.0
376,2020-01-11,essex,new jersey,13.0,0.0,23.3,71,95,84.0
377,2020-01-12,essex,new jersey,14.6,6.7,31.1,49,93,70.0
378,2020-01-13,essex,new jersey,5.0,0.0,11.6,68,100,82.0
379,2020-01-14,essex,new jersey,4.2,1.7,9.8,83,100,95.0
380,2020-01-15,essex,new jersey,6.1,0.0,11.7,53,97,81.0
381,2020-01-16,essex,new jersey,5.3,2.4,31.4,43,95,67.0
382,2020-01-17,essex,new jersey,-2.5,0.0,28.1,28,53,39.0
383,2020-01-18,essex,new jersey,-3.0,9.2,18.4,36,97,56.0
384,2020-01-19,essex,new jersey,2.6,0.6,19.9,49,97,74.0
385,2020-01-20,essex,new jersey,-3.8,0.0,22.9,34,59,46.0
386,2020-01-21,essex,new jersey,-3.8,0.0,15.1,35,64,54.0
387,2020-01-22,essex,new jersey,-1.3,0.0,7.8,41,80,62.0
388,2020-01-23,essex,new jersey,-0.2,0.0,8.0,37,86,68.0
389,2020-01-24,essex,new jersey,2.6,0.0,12.9,54,92,74.0
390,2020-01-25,essex,new jersey,5.6,29.1,29.5,93,99,95.0
391,2020-01-26,essex,new jersey,3.3,0.0,18.4,50,96,77.0
392,2020-01-27,essex,new jersey,2.8,0.0,16.6,51,84,69.0
393,2020-01-28,essex,new jersey,2.0,0.0,19.4,50,83,66.0
394,2020-01-29,essex,new jersey,0.2,0.0,14.0,40,79,62.0
395,2020-01-30,essex,new jersey,-1.7,0.0,11.3,40,90,66.0
396,2020-01-31,essex,new jersey,1.6,0.6,7.9,65,96,84.0
397,2020-02-01,essex,new jersey,1.7,0.0,7.1,87,100,96.0
398,2020-02-02,essex,new jersey,2.1,2.0,16.3,56,99,86.0
399,2020-02-03,essex,new jersey,5.3,0.0,14.0,50,96,78.0
400,2020-02-04,essex,new jersey,7.3,1.9,12.2,83,96,90.0
401,2020-02-05,essex,new jersey,4.8,1.4,17.4,54,96,72.0
402,2020-02-06,essex,new jersey,4.3,15.5,12.5,72,99,95.0
403,2020-02-07,essex,new jersey,5.2,15.2,31.0,51,99,82.0
404,2020-02-08,essex,new jersey,0.8,0.0,20.9,40,77,54.0
405,2020-02-09,essex,new jersey,1.9,0.0,10.1,54,91,74.0
406,2020-02-10,essex,new jersey,4.9,9.4,17.9,79,97,89.0
407,2020-02-11,essex,new jersey,6.0,9.7,11.7,91,99,97.0
408,2020-02-12,essex,new jersey,4.3,0.3,16.6,41,89,61.0
409,2020-02-13,essex,new jersey,4.2,14.4,17.5,83,96,92.0
410,2020-02-14,essex,new jersey,-1.2,0.0,21.5,26,88,53.0
411,2020-02-15,essex,new jersey,-4.9,0.0,15.7,32,69,42.0
412,2020-02-16,essex,new jersey,0.9,0.0,14.9,49,85,69.0
413,2020-02-17,essex,new jersey,3.2,0.0,11.0,41,90,72.0
414,2020-02-18,essex,new jersey,4.5,1.1,14.6,71,97,86.0
415,2020-02-19,essex,new jersey,4.6,0.1,20.3,35,93,62.0
416,2020-02-20,essex,new jersey,-0.4,0.0,14.4,36,75,53.0
417,2020-02-21,essex,new jersey,-2.4,0.0,20.2,27,54,42.0
418,2020-02-22,essex,new jersey,1.6,0.0,16.9,31,63,46.0
419,2020-02-23,essex,new jersey,3.6,0.0,13.1,29,77,55.0
420,2020-02-24,essex,new jersey,5.8,0.0,9.9,35,85,66.0
421,2020-02-25,essex,new jersey,6.5,5.4,9.4,81,98,90.0
422,2020-02-26,essex,new jersey,6.9,0.0,18.4,89,98,94.0
423,2020-02-27,essex,new jersey,4.2,11.7,36.0,33,99,63.0
424,2020-02-28,essex,new jersey,0.7,0.0,30.7,29,58,42.0
425,2020-02-29,essex,new jersey,-0.8,0.0,25.0,32,55,42.0
426,2020-03-01,essex,new jersey,0.1,0.0,19.6,34,77,50.0
427,2020-03-02,essex,new jersey,6.1,0.1,20.6,43,82,64.0
428,2020-03-03,essex,new jersey,10.2,7.2,20.8,60,97,87.0
429,2020-03-04,essex,new jersey,8.6,0.9,29.0,33,90,58.0
430,2020-03-05,essex,new jersey,5.8,0.0,18.1,34,79,58.0
431,2020-03-06,essex,new jersey,3.6,4.7,14.3,70,96,87.0
432,2020-03-07,essex,new jersey,3.6,0.2,25.6,24,95,56.0
433,2020-03-08,essex,new jersey,5.2,0.0,16.9,33,74,51.0
434,2020-03-09,essex,new jersey,10.8,0.0,16.5,31,70,50.0
435,2020-03-10,essex,new jersey,12.4,1.4,23.2,57,91,71.0
436,2020-03-11,essex,new jersey,8.5,0.2,19.9,41,86,63.0
437,2020-03-12,essex,new jersey,6.3,1.1,13.1,72,92,83.0
438,2020-03-13,essex,new jersey,12.4,9.3,25.4,37,97,75.0
439,2020-03-14,essex,new jersey,8.1,0.0,18.8,35,56,44.0
440,2020-03-15,essex,new jersey,6.8,0.3,11.9,31,79,55.0
441,2020-03-16,essex,new jersey,3.0,0.0,15.5,54,75,63.0
442,2020-03-17,essex,new jersey,6.4,5.1,15.5,67,96,84.0
443,2020-03-18,essex,new jersey,6.4,0.0,14.7,41,93,67.0
444,2020-03-19,essex,new jersey,7.6,17.1,14.1,67,95,87.0
445,2020-03-20,essex,new jersey,15.5,2.8,24.3,61,98,82.0
446,2020-03-21,essex,new jersey,8.5,0.0,23.2,33,63,49.0
447,2020-03-22,essex,new jersey,3.0,0.0,17.9,44,66,52.0
448,2020-03-23,essex,new jersey,3.5,18.4,23.0,64,98,86.0
449,2020-03-24,essex,new jersey,6.9,0.0,16.6,41,95,72.0
450,2020-03-25,essex,new jersey,5.5,0.8,20.8,67,88,80.0
451,2020-03-26,essex,new jersey,7.6,0.0,14.6,48,96,73.0
452,2020-03-27,essex,new jersey,11.8,0.0,15.1,29,88,63.0
453,2020-03-28,essex,new jersey,7.9,7.8,16.2,68,96,80.0
454,2020-03-29,essex,new jersey,9.6,1.4,16.8,91,98,95.0
455,2020-03-30,essex,new jersey,9.4,3.2,10.0,64,97,87.0
456,2020-03-31,essex,new jersey,6.2,1.9,11.2,65,97,80.0
457,2020-04-01,essex,new jersey,6.9,0.0,17.1,38,81,62.0
458,2020-04-02,essex,new jersey,8.0,0.0,29.0,38,70,52.0
459,2020-04-03,essex,new jersey,8.2,5.3,23.8,52,91,75.0
460,2020-04-04,essex,new jersey,9.3,0.0,15.4,56,89,77.0
461,2020-04-05,essex,new jersey,11.8,0.0,9.1,51,97,76.0
462,2020-04-06,essex,new jersey,12.0,0.0,12.0,28,86,59.0
463,2020-04-07,essex,new jersey,12.1,0.2,11.5,37,84,56.0
464,2020-04-08,essex,new jersey,13.5,6.6,14.0,49,95,77.0
465,2020-04-09,essex,new jersey,9.7,11.1,35.5,38,96,77.0
466,2020-04-10,essex,new jersey,6.5,1.1,37.0,39,75,52.0
467,2020-04-11,essex,new jersey,6.9,0.0,24.4,31,63,46.0
468,2020-04-12,essex,new jersey,10.7,0.1,19.9,53,80,66.0
469,2020-04-13,essex,new jersey,14.7,47.5,39.7,65,94,87.0
470,2020-04-14,essex,new jersey,10.3,0.2,20.9,37,63,50.0
471,2020-04-15,essex,new jersey,7.5,1.8,21.0,27,84,52.0
472,2020-04-16,essex,new jersey,6.3,0.1,24.6,28,71,46.0
473,2020-04-17,essex,new jersey,5.1,2.9,19.5,35,91,62.0
474,2020-04-18,essex,new jersey,6.8,10.7,22.3,46,98,80.0
475,2020-04-19,essex,new jersey,8.8,0.0,23.2,39,86,60.0
476,2020-04-20,essex,new jersey,9.6,0.0,16.5,38,81,62.0
477,2020-04-21,essex,new jersey,9.1,8.7,24.6,39,95,72.0
478,2020-04-22,essex,new jersey,5.6,0.0,29.4,26,54,40.0
479,2020-04-23,essex,new jersey,6.1,1.2,11.3,47,88,60.0
480,2020-04-24,essex,new jersey,7.2,15.6,18.1,89,97,94.0
481,2020-04-25,essex,new jersey,9.6,0.0,13.7,55,100,77.0
482,2020-04-26,essex,new jersey,8.0,9.5,23.1,79,95,87.0
483,2020-04-27,essex,new jersey,6.5,1.1,21.4,59,93,76.0
484,2020-04-28,essex,new jersey,9.8,0.0,16.3,33,95,66.0
485,2020-04-29,essex,new jersey,9.9,0.4,21.8,59,99,79.0
486,2020-04-30,essex,new jersey,13.4,26.9,32.1,80,97,89.0
487,2020-05-01,essex,new jersey,14.4,17.1,19.0,78,100,88.0
488,2020-05-02,essex,new jersey,15.1,0.0,21.5,36,83,56.0
489,2020-05-03,essex,new jersey,17.9,4.2,16.6,41,91,65.0
490,2020-05-04,essex,new jersey,15.2,0.3,27.2,43,80,58.0
