,date,county,state,total_cases,new_cases,future_delta7,future_delta14
1609,2020-11-06,dekalb,georgia,23495,163,1131,2532
1610,2020-11-07,dekalb,georgia,23584,89,1264,2822
1611,2020-11-08,dekalb,georgia,23733,149,1287,2866
1612,2020-11-09,dekalb,georgia,23836,103,1235,2871
1613,2020-11-10,dekalb,georgia,24094,258,1259,2769
1614,2020-11-11,dekalb,georgia,24250,156,1328,2777
1615,2020-11-12,dekalb,georgia,24457,207,1327,2762
1616,2020-11-13,dekalb,georgia,24626,169,1401,2794
1617,2020-11-14,dekalb,georgia,24848,222,1558,2732
1618,2020-11-15,dekalb,georgia,25020,172,1579,2643
1619,2020-11-16,dekalb,georgia,25071,51,1636,2695
1620,2020-11-17,dekalb,georgia,25353,282,1510,2644
1621,2020-11-18,dekalb,georgia,25578,225,1449,2738
1622,2020-11-19,dekalb,georgia,25784,206,1435,2846
1623,2020-11-20,dekalb,georgia,26027,243,1393,3037
1624,2020-11-21,dekalb,georgia,26406,379,1174,2980
1625,2020-11-22,dekalb,georgia,26599,193,1064,
1626,2020-11-23,dekalb,georgia,26707,108,1059,
1627,2020-11-24,dekalb,georgia,26863,156,1134,
1628,2020-11-25,dekalb,georgia,27027,164,1289,
1629,2020-11-26,dekalb,georgia,27219,192,1411,
1630,2020-11-27,dekalb,georgia,27420,201,1644,
1631,2020-11-28,dekalb,georgia,27580,160,1806,
1632,2020-11-29,dekalb,georgia,27663,83,,
1633,2020-11-30,dekalb,georgia,27766,103,,
1634,2020-12-01,dekalb,georgia,27997,231,,
1635,2020-12-02,dekalb,georgia,28316,319,,
1636,2020-12-03,dekalb,georgia,28630,314,,
1637,2020-12-04,dekalb,georgia,29064,434,,
1638,2020-12-05,dekalb,georgia,29386,322,,
1639,2020-03-12,duval,florida,1,1,14,81
1640,2020-03-13,duval,florida,1,0,16,98
1641,2020-03-14,duval,florida,1,0,24,119
1642,2020-03-15,duval,florida,4,3,35,138
1643,2020-03-16,duval,florida,5,1,45,158
1644,2020-03-17,duval,florida,10,5,40,197
1645,2020-03-18,duval,florida,14,4,46,225
1646,2020-03-19,duval,florida,15,1,67,271
1647,2020-03-20,duval,florida,17,2,82,306
1648,2020-03-21,duval,florida,25,8,95,362
1649,2020-03-22,duval,florida,39,14,103,374
1650,2020-03-23,duval,florida,50,11,113,428
1651,2020-03-24,duval,florida,50,0,157,471
1652,2020-03-25,duval,florida,60,10,179,497
1653,2020-03-26,duval,florida,82,22,204,513
1654,2020-03-27,duval,florida,99,17,224,519
1655,2020-03-28,duval,florida,120,21,267,519
1656,2020-03-29,duval,florida,142,22,271,526
1657,2020-03-30,duval,florida,163,21,315,528
1658,2020-03-31,duval,florida,207,44,314,511
1659,2020-04-01,duval,florida,239,32,318,507
1660,2020-04-02,duval,florida,286,47,309,490
1661,2020-04-03,duval,florida,323,37,295,494
1662,2020-04-04,duval,florida,387,64,252,448
1663,2020-04-05,duval,florida,413,26,255,441
1664,2020-04-06,duval,florida,478,65,213,418
1665,2020-04-07,duval,florida,521,43,197,388
1666,2020-04-08,duval,florida,557,36,189,368
1667,2020-04-09,duval,florida,595,38,181,361
1668,2020-04-10,duval,florida,618,23,199,337
1669,2020-04-11,duval,florida,639,21,196,326
1670,2020-04-12,duval,florida,668,29,186,316
1671,2020-04-13,duval,florida,691,23,205,299
1672,2020-04-14,duval,florida,718,27,191,283
1673,2020-04-15,duval,florida,746,28,179,261
1674,2020-04-16,duval,florida,776,30,180,236
1675,2020-04-17,duval,florida,817,41,138,208
1676,2020-04-18,duval,florida,835,18,130,203
1677,2020-04-19,duval,florida,854,19,130,191
1678,2020-04-20,duval,florida,896,42,94,176
1679,2020-04-21,duval,florida,909,13,92,175
1680,2020-04-22,duval,florida,925,16,82,152
1681,2020-04-23,duval,florida,956,31,56,127
1682,2020-04-24,duval,florida,955,-1,70,133
1683,2020-04-25,duval,florida,965,10,73,169
1684,2020-04-26,duval,florida,984,19,61,180
1685,2020-04-27,duval,florida,990,6,82,181
1686,2020-04-28,duval,florida,1001,11,83,185
1687,2020-04-29,duval,florida,1007,6,70,192
1688,2020-04-30,duval,florida,1012,5,71,203
1689,2020-05-01,duval,florida,1025,13,63,227
1690,2020-05-02,duval,florida,1038,13,96,221
1691,2020-05-03,duval,florida,1045,7,119,239
1692,2020-05-04,duval,florida,1072,27,99,228
1693,2020-05-05,duval,florida,1084,12,102,234
1694,2020-05-06,duval,florida,1077,-7,122,259
1695,2020-05-07,duval,florida,1083,6,132,272
1696,2020-05-08,duval,florida,1088,5,164,288
1697,2020-05-09,duval,florida,1134,46,125,272
1698,2020-05-10,duval,florida,1164,30,120,275
1699,2020-05-11,duval,florida,1171,7,129,296
1700,2020-05-12,duval,florida,1186,15,132,298
1701,2020-05-13,duval,florida,1199,13,137,308
1702,2020-05-14,duval,florida,1215,16,140,308
1703,2020-05-15,duval,florida,1252,37,124,309
1704,2020-05-16,duval,florida,1259,7,147,349
1705,2020-05-17,duval,florida,1284,25,155,360
1706,2020-05-18,duval,florida,1300,16,167,354
1707,2020-05-19,duval,florida,1318,18,166,342
1708,2020-05-20,duval,florida,1336,18,171,333
1709,2020-05-21,duval,florida,1355,19,168,347
1710,2020-05-22,duval,florida,1376,21,185,360
1711,2020-05-23,duval,florida,1406,30,202,358
1712,2020-05-24,duval,florida,1439,33,205,353
1713,2020-05-25,duval,florida,1467,28,187,339
1714,2020-05-26,duval,florida,1484,17,176,340
1715,2020-05-27,duval,florida,1507,23,162,341
1716,2020-05-28,duval,florida,1523,16,179,370
1717,2020-05-29,duval,florida,1561,38,175,362
1718,2020-05-30,duval,florida,1608,47,156,353
1719,2020-05-31,duval,florida,1644,36,148,346
1720,2020-06-01,duval,florida,1654,10,152,378
1721,2020-06-02,duval,florida,1660,6,164,452
1722,2020-06-03,duval,florida,1669,9,179,525
1723,2020-06-04,duval,florida,1702,33,191,607
1724,2020-06-05,duval,florida,1736,34,187,748
1725,2020-06-06,duval,florida,1764,28,197,931
1726,2020-06-07,duval,florida,1792,28,198,1110
1727,2020-06-08,duval,florida,1806,14,226,1279
1728,2020-06-09,duval,florida,1824,18,288,1378
1729,2020-06-10,duval,florida,1848,24,346,1571
1730,2020-06-11,duval,florida,1893,45,416,1831
1731,2020-06-12,duval,florida,1923,30,561,2248
1732,2020-06-13,duval,florida,1961,38,734,2887
1733,2020-06-14,duval,florida,1990,29,912,3598
1734,2020-06-15,duval,florida,2032,42,1053,3807
1735,2020-06-16,duval,florida,2112,80,1090,4095
1736,2020-06-17,duval,florida,2194,82,1225,4286
1737,2020-06-18,duval,florida,2309,115,1415,4938
1738,2020-06-19,duval,florida,2484,175,1687,5477
1739,2020-06-20,duval,florida,2695,211,2153,5919
1740,2020-06-21,duval,florida,2902,207,2686,6244
1741,2020-06-22,duval,florida,3085,183,2754,6402
1742,2020-06-23,duval,florida,3202,117,3005,6633
1743,2020-06-24,duval,florida,3419,217,3061,7020
1744,2020-06-25,duval,florida,3724,305,3523,7304
1745,2020-06-26,duval,florida,4171,447,3790,7601
1746,2020-06-27,duval,florida,4848,677,3766,7439
1747,2020-06-28,duval,florida,5588,740,3558,7276
1748,2020-06-29,duval,florida,5839,251,3648,7531
1749,2020-06-30,duval,florida,6207,368,3628,7517
1750,2020-07-01,duval,florida,6480,273,3959,7672
1751,2020-07-02,duval,florida,7247,767,3781,7745
1752,2020-07-03,duval,florida,7961,714,3811,7680
1753,2020-07-04,duval,florida,8614,653,3673,7289
1754,2020-07-05,duval,florida,9146,532,3718,7400
1755,2020-07-06,duval,florida,9487,341,3883,7758
1756,2020-07-07,duval,florida,9835,348,3889,7709
1757,2020-07-08,duval,florida,10439,604,3713,7540
1758,2020-07-09,duval,florida,11028,589,3964,7329
1759,2020-07-10,duval,florida,11772,744,3869,7009
1760,2020-07-11,duval,florida,12287,515,3616,7001
1761,2020-07-12,duval,florida,12864,577,3682,6889
1762,2020-07-13,duval,florida,13370,506,3875,6631
1763,2020-07-14,duval,florida,13724,354,3820,6414
1764,2020-07-15,duval,florida,14152,428,3827,6246
1765,2020-07-16,duval,florida,14992,840,3365,5824
1766,2020-07-17,duval,florida,15641,649,3140,5397
1767,2020-07-18,duval,florida,15903,262,3385,5419
